4.01, 0.0000245
4.17, 0.0000191
4.34, 0.0000167
4.57, 0.0000137
4.76, 0.0000113
4.95, 0.00000959
5.16, 0.00000859
5.42, 0.00000689
5.82, 0.00000538
6.25, 0.00000468
6.70, 0.00000420
7.41, 0.00000346
8.20, 0.00000293
9.07, 0.00000235
9.93, 0.00000183
11.0, 0.00000169
12.0, 0.00000155
