157.1,0.21
157.20000000000002,0.21
157.3,0.21
157.4,0.21
157.5,0.21
157.6,0.21
157.70000000000002,0.21
157.8,0.21
157.9,0.21
158.,0.21
158.1,0.21
158.20000000000002,0.21
158.3,0.21
158.4,0.21
158.5,0.21
158.6,0.21
158.70000000000002,0.21
158.8,0.21
158.9,0.21
159.,0.21
159.1,0.21
159.20000000000002,0.21
159.3,0.21
159.4,0.21
159.5,0.21
159.6,0.21
159.70000000000002,0.21
159.8,0.21
159.9,0.21
160.,0.21
160.1,0.21
160.20000000000002,0.21
160.3,0.21
160.4,0.21
160.5,0.21
160.6,0.21
160.70000000000002,0.21
160.8,0.21
160.9,0.21
161.,0.21
161.1,0.21
161.20000000000002,0.21
161.3,0.21
161.4,0.21
161.5,0.21
161.6,0.21
161.70000000000002,0.21
161.8,0.21
161.9,0.21
162.,0.21
162.1,0.21
162.20000000000002,0.21
162.3,0.21
162.4,0.21
162.5,0.21
162.6,0.21
162.70000000000002,0.21
162.8,0.21
162.9,0.21
163.,0.21
163.1,0.21
163.20000000000002,0.21
163.3,0.21
163.4,0.21
163.5,0.21
163.6,0.21
163.70000000000002,0.21
163.8,0.21
163.9,0.21
164.,0.21
164.1,0.21
164.20000000000002,0.21
164.3,0.21
164.4,0.21
164.5,0.21
164.6,0.21
164.70000000000002,0.21
164.8,0.21
164.9,0.21
165.,0.21
165.1,0.21
165.20000000000002,0.21
165.3,0.21
165.4,0.21
165.5,0.21
165.6,0.21
165.70000000000002,0.21
165.8,0.21
165.9,0.21
166.,0.21
166.1,0.21
166.20000000000002,0.21
166.3,0.21
166.4,0.21
166.5,0.21
166.6,0.21
166.70000000000002,0.21
166.8,0.21
166.9,0.21
167.,0.21
167.1,0.21
167.20000000000002,0.21
167.3,0.21
167.4,0.21
167.5,0.21
167.6,0.21
167.70000000000002,0.21
167.8,0.21
167.9,0.21
168.,0.21
168.1,0.21
168.20000000000002,0.21
168.3,0.21
168.4,0.21
168.5,0.21
168.6,0.21
168.70000000000002,0.21
168.8,0.21
168.9,0.21
169.,0.21
169.1,0.21
169.20000000000002,0.21
169.3,0.21
169.4,0.21
169.5,0.21
169.6,0.21
169.70000000000002,0.21
169.8,0.21
169.9,0.21
170.,0.21
170.1,0.21
170.20000000000002,0.21
170.3,0.21
170.4,0.21
170.5,0.21
170.6,0.21
170.70000000000002,0.21
170.8,0.21
170.9,0.21
171.,0.21
171.1,0.21
171.20000000000002,0.21
171.3,0.21
171.4,0.21
171.5,0.21
171.6,0.21
171.70000000000002,0.21
171.8,0.21
171.9,0.21
172.,0.21
172.1,0.21
172.20000000000002,0.22
172.3,0.22
172.4,0.22
172.5,0.22
172.6,0.22
172.70000000000002,0.22
172.8,0.22
172.9,0.22
173.,0.22
173.1,0.22
173.20000000000002,0.22
173.3,0.22
173.4,0.22
173.5,0.22
173.6,0.22
173.70000000000002,0.22
173.8,0.22
173.9,0.22
174.,0.22
174.1,0.22
174.20000000000002,0.22
174.3,0.22
174.4,0.22
174.5,0.22
174.6,0.22
174.70000000000002,0.22
174.8,0.22
174.9,0.22
175.,0.22
175.1,0.22
175.20000000000002,0.22
175.3,0.22
175.4,0.22
175.5,0.22
175.6,0.22
175.70000000000002,0.22
175.8,0.22
175.9,0.22
176.,0.22
176.1,0.22
176.20000000000002,0.22
176.3,0.22
176.4,0.22
176.5,0.22
176.6,0.22
176.70000000000002,0.22
176.8,0.22
176.9,0.22
177.,0.22
177.1,0.22
177.20000000000002,0.22
177.3,0.22
177.4,0.22
177.5,0.22
177.6,0.22
177.70000000000002,0.22
177.8,0.22
177.9,0.22
178.,0.22
178.1,0.22
178.20000000000002,0.22
178.3,0.22
178.4,0.22
178.5,0.22
178.6,0.22
178.70000000000002,0.22
178.8,0.22
178.9,0.22
179.,0.22
179.1,0.22
179.20000000000002,0.22
179.3,0.22
179.4,0.22
179.5,0.22
179.6,0.22
179.70000000000002,0.22
179.8,0.22
179.9,0.22
180.,0.22
180.1,0.22
180.20000000000002,0.22
180.3,0.22
180.4,0.22
180.5,0.22
180.6,0.22
180.70000000000002,0.22
180.8,0.22
180.9,0.22
181.,0.22
181.1,0.22
181.20000000000002,0.22
181.3,0.22
181.4,0.22
181.5,0.22
181.6,0.22
181.70000000000002,0.22
181.8,0.22
181.9,0.22
182.,0.22
182.1,0.22
182.20000000000002,0.22
182.3,0.22
182.4,0.22
